Location Code,Location Name,Location Display Name,Location Type,Parent Location Code,Active Status,Test Location,Timezone,Address Line 1,Address Line 2,City,State,Zip Code,Country,Phone Number,Phone Ext.,Email,Latitude,Longitude,Location Color,Auto-Wrap Time,Show Signed in Users,Enable Wait Smarter,Allow remote check-in,Cutoff Before Closing,Check In Lead Time,Use Appointments,Future Availability Window,Appointment Cutoff Window,Summary Email Notification Time,Reminder Email Notification Time,Reminder text message notification time,Lead time for appointment booking,Concurrency Mode,Max. no of Appointments,Float Priority Mode,Change Appointemnt Status,Appointment status to change,Allow request staff,Show in widget,Use Events
"974b2b57-ff6b-417f-bb7f-469981da023d","5w3dh-Hillsboro-fort","5w3dh-Hillsboro-fort","Organization","Default","0","Default","North Asia East Standard Time","8802 Macey Street","Suite 797","East Francescashire","Kansas","74817","Northern Mariana Islands","502-362-3188","0","Ethelyn73@hotmail.com","86.7873","-4.6553","RGB(96,229,223)","11:35:05","0","1","0","11:35:05","11:35:05","1","37","15","11:35:05","0","0","2","null","63","1","1","Completed","0","0","1"
"ef974fc9-eedf-4b04-bef4-7ca4e1a61de4","p22mb-Montgomery-haven","p22mb-Montgomery-haven","Region","Default","1","Default","Central America Standard Time","9666 Huel Course","Apt. 154","Nathanialhaven","Wisconsin","31403-5473","Czech Republic","555-133-4104","2","Baylee17@hotmail.com","0.3881","147.3308","RGB(164,139,160)","11:35:05","1","0","0","11:35:05","11:35:05","0","11","81","11:35:05","2","0","2","null","37","2","1","No Show","0","0","0"
"2482d697-f38a-4da2-b728-363c59f4ad51","uj72y-Rogers-town","uj72y-Rogers-town","Organization","Default","1","Default","Kaliningrad Standard Time","2423 Heidenreich Junctions","Apt. 363","South Aaliyah","Kentucky","45848-6548","Panama","288-902-6881","4","Chanelle.Kihn@yahoo.com","83.0471","-45.2754","RGB(165,81,144)","11:35:05","1","1","0","11:35:05","11:35:05","0","96","3","11:35:05","2","2","2","null","25","2","1","Completed","1","1","0"
"35626623-d59f-46fa-a0ce-d13ab6cec439","53e3u-Noblesville-land","53e3u-Noblesville-land","Area","Default","1","Default","Tokyo Standard Time","683 Bogisich Tunnel","Suite 690","Waltonhaven","Hawaii","68285-7360","Mauritius","830-300-0634","0","Adell.Terry33@gmail.com","-41.0886","-162.293","RGB(197,124,193)","11:35:05","1","1","1","11:35:05","11:35:05","0","76","62","11:35:05","2","2","2","null","81","1","1","Assigned","1","0","1"
"707cb179-349b-4466-9d53-d8aab2124d21","09x6t-La Mesa-burgh","09x6t-La Mesa-burgh","Holding Company","Default","1","Default","SA Eastern Standard Time","35528 Balistreri Union","Suite 281","Marieburgh","Florida","64472","Cayman Islands","758-539-4299","4","Angela11@yahoo.com","18.8844","-177.8278","RGB(22,224,22)","11:35:05","1","0","0","11:35:05","11:35:05","1","46","60","11:35:05","1","2","2","null","8","1","0","Assigned","0","0","1"
"daa0f194-cc5f-40ca-8cde-e8c0a97491df","im3qh-Renton-view","im3qh-Renton-view","Area","Default","0","Default","South Africa Standard Time","79741 Miller Road","Apt. 922","Bismarck","Idaho","65667-0547","Guinea-Bissau","406-707-7293","4","Anderson_Thompson@gmail.com","38.3513","-25.2006","RGB(44,214,22)","11:35:05","1","1","0","11:35:05","11:35:05","1","48","11","11:35:05","2","1","0","null","60","3","0","Assigned","1","1","0"
"c9c6cb7b-47a1-4462-b3d0-bb8ac33640b7","hz7tc-Southfield-fort","hz7tc-Southfield-fort","Branch","Default","1","Default","New Zealand Standard Time","961 Marian Passage","Apt. 113","Alfredachester","North Dakota","22239-5809","Libyan Arab Jamahiriya","230-651-7689","1","Ryder_Hodkiewicz77@hotmail.com","-46.1005","-81.4098","RGB(70,253,76)","11:35:06","1","1","1","11:35:06","11:35:06","0","14","96","11:35:06","0","1","1","null","99","2","1","Added","0","1","1"
"c9b40b93-131a-4833-aa38-75d7f2ed05a7","hn4fl-Escondido-mouth","hn4fl-Escondido-mouth","Area","Default","0","Default","Argentina Standard Time","1620 Diego Ports","Suite 015","Altenwerthberg","Georgia","36193","Grenada","301-030-4007","4","Breanne.Heaney82@gmail.com","-86.6771","-64.9229","RGB(47,177,188)","11:35:06","1","0","0","11:35:06","11:35:06","1","72","43","11:35:06","0","0","2","null","7","2","1","Cancelled","1","1","1"
"5a6364e6-cc03-47d6-ae9a-549f5bc5c1ef","xlkbq-Urbandale-town","xlkbq-Urbandale-town","Organization","Default","1","Default","UTC-11","2638 Kulas Row","Suite 846","Itzelton","Louisiana","24063-9543","Pakistan","071-389-8546","4","Enid.Renner@hotmail.com","-67.6637","43.6396","RGB(220,239,183)","11:35:06","1","1","1","11:35:06","11:35:06","1","81","86","11:35:06","0","1","0","null","84","2","0","Completed","1","1","1"
"4cfa5674-e2c0-4f65-9fab-9f8499582ef1","5ai44-Delano-burgh","5ai44-Delano-burgh","Department","Default","1","Default","UTC-11","40717 Marco Mountains","Suite 619","North Janet","Vermont","99756","Kiribati","496-742-7804","2","Alford.Emmerich@hotmail.com","70.3271","171.2648","RGB(18,94,117)","11:35:06","0","0","0","11:35:06","11:35:06","0","15","18","11:35:06","1","0","0","null","54","3","0","Completed","1","0","1"
"27df8960-7692-4ff7-9d95-99e940daf0a8","9ld22-West Allis-shire","9ld22-West Allis-shire","Branch","Default","0","Default","Mid-Atlantic Standard Time","75262 Ansel Causeway","Suite 187","Mauricemouth","New Mexico","65502","Sierra Leone","454-972-3340","4","Patsy_Gerhold@hotmail.com","60.5911","138.2629","RGB(167,163,151)","11:35:06","0","1","1","11:35:06","11:35:06","0","90","66","11:35:06","1","0","2","null","74","2","1","Assigned","0","1","1"
"6adbf66b-526d-49ee-9e72-8360a71bba90","z8kpw-Missouri City-fort","z8kpw-Missouri City-fort","Area","Default","1","Default","Eastern Standard Time","1777 Loren Mission","Suite 051","Lake Gilesmouth","Massachusetts","10312-5363","Central African Republic","237-463-1109","4","Laurence.Swaniawski4@yahoo.com","17.5814","-133.2879","RGB(86,202,159)","11:35:06","1","0","1","11:35:06","11:35:06","0","57","29","11:35:06","0","0","2","null","82","2","1","Assigned","0","0","0"
"c04c87c0-9b6b-4245-9479-6a2211389a63","v044c-Rialto-chester","v044c-Rialto-chester","Region","Default","0","Default","Sri Lanka Standard Time","8067 Collins Mission","Suite 596","Lake Vancehaven","Arkansas","41513","Bangladesh","625-520-0846","1","Cora0@hotmail.com","37.5668","-49.9963","RGB(240,170,232)","11:35:06","0","0","0","11:35:06","11:35:06","1","17","101","11:35:06","1","2","1","null","68","3","0","Completed","0","1","0"
"aad850b8-7589-48e2-a224-67300c9d03b1","ta0i8-Fairfield-chester","ta0i8-Fairfield-chester","Area","Default","0","Default","Vladivostok Standard Time","84548 Spencer Village","Suite 395","Dimitriville","North Carolina","23332-4719","Kyrgyz Republic","203-583-0519","2","Javon.Ernser5@gmail.com","86.4846","-66.0326","RGB(122,43,161)","11:35:06","1","1","0","11:35:06","11:35:06","1","84","96","11:35:06","0","1","2","null","77","3","0","Assigned","0","1","0"
"5193ad84-bf78-4e6e-bcbb-86eb73f00a63","4sq0h-Sacramento-side","4sq0h-Sacramento-side","Department","Default","1","Default","Azores Standard Time","398 Kale Well","Apt. 337","Lake Mae","Ohio","78268-2043","Guam","057-609-4743","2","Steve.Schmeler80@hotmail.com","64.6551","7.4496","RGB(147,136,216)","11:35:06","1","0","0","11:35:06","11:35:06","1","34","58","11:35:06","0","0","1","null","93","2","1","Completed","0","1","1"
"73385245-3bc6-4cf6-80e9-0a4add397bc7","woo42-Chula Vista-ville","woo42-Chula Vista-ville","Region","Default","0","Default","SA Pacific Standard Time","233 Greg Lane","Suite 654","Caryfort","Montana","55343-5290","French Southern Territories","713-696-3442","3","Joanne7@hotmail.com","57.0646","-43.051","RGB(94,119,62)","11:35:06","1","0","0","11:35:06","11:35:06","1","3","82","11:35:06","1","0","2","null","25","1","1","Cancelled","1","0","0"
"4d6c8af5-fda5-4987-8cd2-ca25830062a3","laed6-Poway-burgh","laed6-Poway-burgh","Region","Default","1","Default","Middle East Standard Time","381 Efren Vista","Suite 564","Lake Aidan","Oklahoma","24282","Niue","492-297-6339","2","Ettie42@hotmail.com","-67.6451","58.541","RGB(44,21,81)","11:35:06","1","0","0","11:35:06","11:35:06","0","52","49","11:35:06","2","1","2","null","73","2","1","Cancelled","1","0","1"
"b49fbd38-114d-44cd-87d0-3e7754099aec","14ijr-Victoria-burgh","14ijr-Victoria-burgh","Holding Company","Default","1","Default","Central Pacific Standard Time","6188 Maximus Parkway","Suite 638","West Leslie","Rhode Island","96966","Northern Mariana Islands","732-925-3061","2","Gino.Baumbach51@gmail.com","27.5401","115.4138","RGB(83,119,156)","11:35:06","1","0","0","11:35:06","11:35:06","1","94","8","11:35:06","2","1","1","null","76","3","0","Cancelled","0","1","1"
"f70c1800-6ffb-4b81-8d02-3e1143750584","q2z0v-Quincy-haven","q2z0v-Quincy-haven","Region","Default","1","Default","Taipei Standard Time","412 Timmothy Rapids","Suite 424","Kalebfurt","Colorado","09801-8482","Syrian Arab Republic","656-439-4079","3","Betsy98@yahoo.com","47.4787","-19.5945","RGB(44,6,170)","11:35:06","0","1","0","11:35:06","11:35:06","0","62","24","11:35:06","2","2","0","null","98","1","1","Assigned","0","1","1"
"4cb1e316-8a01-48a9-ab37-6ae8b00945ae","2uxgv-Hutchinson-fort","2uxgv-Hutchinson-fort","Region","Default","0","Default","US Eastern Standard Time","1711 Pearl Squares","Suite 487","Port Arnoldo","Delaware","36448","Turks and Caicos Islands","797-473-4725","2","Columbus98@yahoo.com","3.9255","79.5611","RGB(203,163,79)","11:35:06","1","0","0","11:35:06","11:35:06","1","91","20","11:35:06","2","2","0","null","59","2","1","Assigned","1","1","1"
"965fb27e-b6aa-4d4d-b776-e8f150d82ebc","pghrt-Clearwater-ton","pghrt-Clearwater-ton","Department","Default","0","Default","Argentina Standard Time","382 Ellie Common","Apt. 301","Schultztown","Maine","04890-1817","Taiwan","306-422-8721","3","Bryon93@gmail.com","79.9639","73.1216","RGB(216,170,76)","11:35:06","0","1","0","11:35:06","11:35:06","0","79","28","11:35:06","1","0","1","null","57","1","0","Cancelled","1","0","0"
"a52d9d13-a367-450d-9202-dc6b67ad3bde","iaoo9-Hacienda Heights-port","iaoo9-Hacienda Heights-port","Area","Default","0","Default","AUS Central Standard Time","0903 Purdy Views","Apt. 965","Eileenburgh","Kansas","10818-5437","Saint Martin","675-025-6402","0","Seth.Robel74@hotmail.com","-55.872","175.7949","RGB(34,48,132)","11:35:06","1","1","0","11:35:06","11:35:06","0","51","49","11:35:06","2","1","1","null","90","3","0","Completed","0","0","1"
"dbb6a456-afdf-4022-b423-e19aeaa107b6","gveyb-Racine-chester","gveyb-Racine-chester","Region","Default","1","Default","E. Europe Standard Time","150 Lilian Summit","Apt. 076","Brooklynberg","New Hampshire","76602","Holy See (Vatican City State)","733-449-9288","3","Florencio.Buckridge58@yahoo.com","74.3137","-108.9385","RGB(153,193,117)","11:35:06","1","0","1","11:35:06","11:35:06","1","98","93","11:35:06","2","1","2","null","67","1","1","Added","1","1","0"
"4a5c9978-55ca-4976-90ce-a193c28eaee5","esrjr-Westland-bury","esrjr-Westland-bury","Organization","Default","1","Default","Israel Standard Time","09389 Brionna Motorway","Suite 307","West Blanche","Maine","65063-6520","Afghanistan","997-052-6091","4","Ashlynn0@hotmail.com","60.4455","-100.2918","RGB(41,238,153)","11:35:06","0","1","0","11:35:06","11:35:06","1","61","38","11:35:06","2","1","2","null","60","1","1","Assigned","1","0","0"
"16a6a966-c654-4a0f-9f15-72da556a3d92","5hycd-Oro Valley-mouth","5hycd-Oro Valley-mouth","Region","Default","1","Default","New Zealand Standard Time","98553 Alfonzo Route","Apt. 743","Dayton","Hawaii","75363-8139","Kenya","564-145-4760","3","Rosa74@yahoo.com","-48.7386","-57.428","RGB(7,86,225)","11:35:06","1","1","1","11:35:06","11:35:06","1","20","44","11:35:06","1","2","0","null","0","2","0","Added","0","0","0"
"4c48b706-5718-4f79-904b-e1c7e869672f","0747t-Redding-haven","0747t-Redding-haven","Branch","Default","1","Default","Arab Standard Time","58792 Roberts Turnpike","Apt. 721","Lake Connie","Illinois","37205","Tajikistan","511-409-2315","1","Bo_Halvorson22@gmail.com","-75.8171","124.4982","RGB(34,137,57)","11:35:06","1","0","0","11:35:06","11:35:06","1","35","25","11:35:06","1","2","0","null","0","3","1","No Show","0","0","1"
"b08b23b1-ed7b-4686-8258-672919f1ceaa","wtwui-Conroe-port","wtwui-Conroe-port","Region","Default","1","Default","E. Africa Standard Time","810 Maximillian Haven","Suite 022","North Lexitown","Nevada","69304-5965","Bahrain","006-885-8985","0","Rolando.Bechtelar84@gmail.com","-79.2142","-72.4088","RGB(209,194,141)","11:35:06","0","0","1","11:35:06","11:35:06","0","65","71","11:35:06","0","1","1","null","76","2","0","Assigned","0","1","0"
"85b2d400-d0a8-4329-8cc6-c484fb1a96ca","6lume-Arcadia-haven","6lume-Arcadia-haven","Region","Default","1","Default","Ekaterinburg Standard Time","3979 Delmer Keys","Apt. 195","East Daynamouth","Tennessee","23133","Virgin Islands, U.S.","887-386-5096","2","Kale68@gmail.com","66.0784","17.2981","RGB(71,211,165)","11:35:06","1","0","1","11:35:06","11:35:06","0","59","64","11:35:06","0","0","1","null","28","3","1","Completed","0","1","0"
"27bfefc9-3507-4f70-bd7c-e117112ac2f0","s8619-Kissimmee-view","s8619-Kissimmee-view","Area","Default","1","Default","GTB Standard Time","9708 Friesen Club","Apt. 313","Grahamshire","New Hampshire","93557-9760","Moldova","552-165-1935","0","Sterling35@gmail.com","-4.6888","-91.806","RGB(175,103,164)","11:35:06","1","1","0","11:35:06","11:35:06","0","59","90","11:35:06","2","2","0","null","26","3","1","Completed","1","1","0"
"2d3c654d-d564-42f0-bf40-64009efde589","bnhuy-Altadena-town","bnhuy-Altadena-town","Region","Default","0","Default","Russian Standard Time","24754 Eusebio Street","Apt. 486","Boston","Indiana","15978-9151","Canada","614-322-4837","1","Laurine.Upton@hotmail.com","55.8078","-125.0224","RGB(5,178,30)","11:35:06","0","1","0","11:35:06","11:35:06","0","35","40","11:35:06","1","1","1","null","30","2","0","Cancelled","0","1","0"
"44019b98-9028-4be4-98f4-717449eb63b4","jw1eh-Decatur-port","jw1eh-Decatur-port","Holding Company","Default","0","Default","W. Australia Standard Time","43347 Klocko Island","Apt. 295","Kalechester","Delaware","81403","Vanuatu","919-480-8601","2","Doyle27@hotmail.com","-1.687","-93.2609","RGB(172,219,90)","11:35:06","0","1","1","11:35:06","11:35:06","1","59","83","11:35:06","2","1","1","null","64","2","0","Cancelled","0","0","0"
"d61202ea-2694-41dc-8008-a3234380aae5","jfjlg-Huntington-burgh","jfjlg-Huntington-burgh","Branch","Default","0","Default","Israel Standard Time","808 Ara Parkway","Apt. 366","South Julieside","Arizona","80859-5480","Benin","244-202-6718","1","Melany40@gmail.com","-27.4486","30.8646","RGB(247,84,93)","11:35:06","0","1","0","11:35:06","11:35:06","0","11","98","11:35:06","2","1","2","null","19","3","0","No Show","1","1","0"
"9d5dab22-ccea-423a-bc39-8648ea69fda9","2v78p-Attleboro-view","2v78p-Attleboro-view","Branch","Default","1","Default","Greenwich Standard Time","69182 Brain Lock","Suite 474","Parisianshire","Virginia","30071-2052","Grenada","835-984-3177","4","Kale25@yahoo.com","15.7617","-152.712","RGB(3,78,251)","11:35:06","0","0","0","11:35:06","11:35:06","0","69","49","11:35:06","1","0","1","null","13","3","1","Cancelled","1","0","0"
"51601d40-e1f1-4680-b8b2-3df0d3cab84d","rgxm4-Erie-ville","rgxm4-Erie-ville","Branch","Default","0","Default","Paraguay Standard Time","8500 Spinka Extensions","Suite 680","Champaign","New Jersey","05862-9734","Antarctica (the territory South of 60 deg S)","728-106-8774","4","Tatum79@gmail.com","50.6094","28.5702","RGB(36,47,131)","11:35:06","0","0","0","11:35:06","11:35:06","1","13","81","11:35:06","1","0","2","null","67","1","1","Assigned","0","0","0"
"741b1245-aa99-45e4-bcc3-1767c44ec836","g8n1z-Ann Arbor-burgh","g8n1z-Ann Arbor-burgh","Area","Default","0","Default","Kamchatka Standard Time","6531 Boyer Mountains","Apt. 510","Lake Lorine","Texas","00409","Italy","506-755-0330","0","Shania.Bauch@hotmail.com","-39.3999","-138.439","RGB(116,255,74)","11:35:06","0","0","0","11:35:06","11:35:06","1","96","22","11:35:06","0","2","2","null","90","1","0","Added","1","1","0"
"2832784a-3f7e-4721-8d5c-fc9a1f58ec1c","3k4ja-Salem-stad","3k4ja-Salem-stad","Area","Default","0","Default","Russian Standard Time","88702 Mohr Trail","Apt. 324","Jessycaport","New York","13490-6342","Grenada","139-677-1007","4","Derick_Ferry@hotmail.com","14.8752","-20.3525","RGB(227,30,214)","11:35:06","0","1","0","11:35:06","11:35:06","1","13","33","11:35:06","1","1","2","null","14","2","1","Completed","0","1","1"
"9176d8b3-4209-4fda-a399-9c7de28591cf","mvp40-Levittown-port","mvp40-Levittown-port","Branch","Default","0","Default","Israel Standard Time","019 Ezequiel Junction","Apt. 919","Port Eldonhaven","Utah","99802","Kiribati","560-915-4698","3","Delaney.Towne27@yahoo.com","31.7569","-24.181","RGB(37,178,205)","11:35:06","1","0","1","11:35:06","11:35:06","0","31","34","11:35:06","0","2","2","null","57","2","0","No Show","1","0","1"
"37e48cb3-9c4c-4d98-8445-524e3f6bbb43","fspf0-Rochester Hills-stad","fspf0-Rochester Hills-stad","Organization","Default","1","Default","Eastern Standard Time","17484 Kling Ville","Apt. 927","Tempe","California","99031-2366","Guinea","116-945-5792","2","Javonte_Hilpert24@hotmail.com","89.422","71.0526","RGB(94,146,209)","11:35:06","1","0","0","11:35:06","11:35:06","0","56","87","11:35:06","2","0","2","null","92","1","1","No Show","0","0","1"
"70510ca9-39b1-4c3a-9aa7-c723337355b6","01rat-Minneapolis-burgh","01rat-Minneapolis-burgh","Branch","Default","1","Default","FLE Standard Time","2195 Rosetta Road","Suite 085","Rennerside","Texas","22494-9967","Dominican Republic","136-518-7821","0","Zora52@gmail.com","37.5149","15.5844","RGB(158,90,147)","11:35:06","1","0","1","11:35:06","11:35:06","1","58","67","11:35:06","2","2","2","null","23","2","0","Added","0","0","0"
"f4f53801-f8d3-4fc8-8188-ba4c3e2678c4","xuj12-Plantation-chester","xuj12-Plantation-chester","Organization","Default","0","Default","Kamchatka Standard Time","8256 McDermott Loaf","Suite 477","Lenoreville","Maine","71412","Trinidad and Tobago","689-397-9567","1","Molly_Farrell@hotmail.com","-39.3283","-72.6915","RGB(10,16,48)","11:35:06","0","1","1","11:35:06","11:35:06","1","24","71","11:35:06","1","2","1","null","66","3","1","Cancelled","0","1","1"
"68caf9ee-1f3b-41fd-8e3f-f6ca4d951f98","k1c80-Sioux Falls-view","k1c80-Sioux Falls-view","Area","Default","0","Default","Afghanistan Standard Time","3356 O'Keefe Ridges","Apt. 424","Carmichael","New Hampshire","55090","Panama","898-659-4939","3","Kip.Rolfson@hotmail.com","-64.8284","-146.6152","RGB(247,218,184)","11:35:06","1","1","0","11:35:06","11:35:06","0","5","52","11:35:06","2","2","0","null","63","3","0","No Show","0","1","0"
"4e96251f-8604-4fc2-8e10-8147c694b19c","xy5pr-Antioch-side","xy5pr-Antioch-side","Branch","Default","1","Default","UTC-11","1113 Cecilia Vista","Apt. 032","South Aiyana","Wyoming","02043","Zambia","367-814-4680","2","Jacques_Dooley35@gmail.com","64.1157","147.3333","RGB(231,195,164)","11:35:06","1","0","1","11:35:06","11:35:06","0","9","27","11:35:06","0","2","0","null","29","2","1","Completed","0","1","0"
"151a1d06-89e0-4cab-8fd7-30d851b70743","gqpx9-Santa Cruz-chester","gqpx9-Santa Cruz-chester","Area","Default","0","Default","Israel Standard Time","29605 Christiana Well","Apt. 396","Port Barrettshire","Maine","66901","Norfolk Island","058-540-7287","1","Brielle.Nienow39@yahoo.com","20.2903","7.9263","RGB(162,144,32)","11:35:06","1","1","0","11:35:06","11:35:06","1","18","58","11:35:06","2","0","1","null","47","2","0","Cancelled","0","1","0"
